year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2012,Balgowlah North 132_11kV,15-Mar-12,MW,10.71706437,10.71706437,9.431016647,9.431016647,10.71706437,10.71706437,10.71706437,10.71706437,9.602489677,9.602489677,9.602489677,9.602489677,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,9.602489677,10.8885374,12.17458513,13.46063285,13.49873797,14.57520755,14.57520755,14.57520755,14.57520755,14.57520755,14.57520755,14.57520755,14.57520755,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,15.86125527,17.14730299,17.14730299,17.14730299,17.14730299,17.14730299,17.14730299,17.14730299,17.14730299,18.09040466,18.09040466,18.09040466,19.37645238,19.37645238,19.37645238,19.37645238,20.49102708,20.49102708,19.20497935,17.91893163,17.91893163,16.54714739,15.26109967,16.37567436,16.37567436,15.08962664,13.80357891,13.84168403,12.68900422,11.40295649
2012,Balgowlah North 132_11kV,16-Mar-12,MW,11.40295649,10.11690877,10.11690877,10.11690877,11.31721998,11.31721998,11.31721998,10.03117225,10.03117225,10.03117225,8.745124527,8.745124527,8.745124527,8.745124527,8.745124527,8.745124527,8.745124527,8.745124527,8.745124527,8.745124527,8.745124527,8.745124527,8.745124527,8.745124527,10.03117225,10.03117225,11.31721998,12.6032677,13.88931543,13.88931543,13.88931543,15.17536315,15.17536315,15.17536315,15.17536315,15.17536315,15.17536315,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,16.37567436,17.31877602,17.31877602,17.31877602,18.60482375,18.60482375,18.60482375,18.60482375,18.60482375,18.60482375,17.57598557,16.28993785,16.28993785,16.28993785,16.46141088,16.46141088,15.26109967,15.00389012,13.7178424,13.7178424,12.43179467
2012,Balgowlah North 132_11kV,17-Mar-12,MW,11.14574695,11.14574695,11.14574695,11.14574695,11.83163907,11.86974418,11.83163907,10.54559134,10.54559134,10.54559134,9.259543617,9.259543617,9.259543617,9.259543617,9.259543617,9.259543617,9.259543617,9.259543617,7.973495893,7.973495893,7.973495893,7.973495893,7.973495893,7.973495893,7.973495893,9.259543617,9.259543617,9.259543617,10.54559134,10.54559134,11.83163907,13.20342331,13.20342331,14.48947103,15.77551876,15.77551876,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,17.06156648,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,15.77551876,17.06156648,17.06156648,17.06156648,17.06156648,15.77551876,17.14730299,17.14730299,15.86125527,15.86125527,14.57520755,14.57520755,14.57520755,14.57520755,14.57520755,13.37489634,13.20342331,13.20342331,11.91737558,10.63132786
2012,Balgowlah North 132_11kV,18-Mar-12,MW,10.63132786,10.63132786,9.345280132,9.345280132,11.23148346,11.23148346,11.23148346,9.945435737,9.945435737,9.945435737,8.659388012,8.659388012,8.659388012,8.659388012,8.659388012,8.659388012,8.659388012,8.659388012,8.659388012,7.373340288,7.373340288,7.373340288,7.373340288,7.373340288,7.373340288,7.373340288,7.373340288,8.659388012,8.659388012,8.659388012,9.945435737,11.23148346,11.23148346,12.51753119,12.51753119,13.80357891,13.80357891,15.08962664,15.12773175,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,16.37567436,16.37567436,16.37567436,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,15.08962664,16.37567436,16.37567436,16.37567436,17.66172208,17.66172208,17.66172208,17.66172208,17.66172208,18.60482375,18.60482375,17.31877602,16.0327283,16.0327283,14.74668058,14.74668058,14.66094406,13.7178424,12.43179467,12.43179467,11.40295649,11.40295649,10.11690877
2012,Balgowlah North 132_11kV,19-Mar-12,MW,10.11690877,10.11690877,8.830861042,8.830861042,10.54559134,10.54559134,10.54559134,10.54559134,9.259543617,9.259543617,9.259543617,9.259543617,7.973495893,7.973495893,7.973495893,7.973495893,7.973495893,7.973495893,7.973495893,7.973495893,7.973495893,7.973495893,7.973495893,7.973495893,9.259543617,10.54559134,11.83163907,12.77474073,12.77474073,13.97505194,13.97505194,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,16.20420133,16.20420133,16.20420133,16.20420133,16.20420133,16.20420133,17.49024905,17.49024905,18.77629678,18.77629678,18.77629678,18.77629678,18.77629678,18.77629678,19.80513496,18.51908723,17.23303951,17.23303951,15.94699179,15.94699179,14.66094406,14.66094406,14.66094406,13.7178424,13.7178424,12.43179467,12.43179467,11.14574695
2012,Balgowlah North 132_11kV,20-Mar-12,MW,9.859699222,9.859699222,9.859699222,9.859699222,10.80280089,10.80280089,10.80280089,10.80280089,9.516753162,9.516753162,9.516753162,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,9.516753162,10.80280089,12.08884861,12.08884861,13.37489634,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.96604434,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,15.94699179,17.23303951,17.23303951,18.51908723,18.51908723,18.51908723,18.51908723,19.4621889,19.4621889,18.17614117,16.89009345,16.89009345,15.60404573,15.60404573,15.60404573,15.60404573,14.66094406,13.37489634,13.37489634,12.34605816,11.06001043
2012,Balgowlah North 132_11kV,21-Mar-12,MW,11.06001043,9.773962707,9.773962707,9.773962707,10.8885374,10.8885374,10.8885374,9.602489677,9.602489677,9.602489677,9.602489677,8.316441953,8.335494511,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,9.602489677,10.8885374,12.17458513,12.17458513,13.46063285,14.74668058,14.74668058,14.74668058,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,17.31877602,17.31877602,17.31877602,18.60482375,18.60482375,18.60482375,19.54792541,19.54792541,18.26187769,16.97582996,16.97582996,16.97582996,15.68978224,15.68978224,15.68978224,14.57520755,14.57520755,13.28915982,12.34605816,11.06001043
2012,Balgowlah North 132_11kV,22-Mar-12,MW,11.06001043,9.773962707,9.773962707,9.773962707,11.40295649,11.40295649,11.40295649,10.11690877,10.11690877,10.11690877,8.830861042,8.830861042,8.830861042,8.830861042,8.830861042,8.830861042,8.830861042,8.830861042,7.544813318,7.544813318,7.544813318,7.544813318,7.544813318,8.830861042,8.830861042,10.11690877,11.40295649,12.68900422,13.97505194,13.97505194,15.26109967,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,15.26109967,16.54714739,16.54714739,16.54714739,16.54714739,16.54714739,17.83319511,17.83319511,19.11924284,19.11924284,19.11924284,19.11924284,19.11924284,18.17614117,16.93296171,16.93296171,16.93296171,16.93296171,15.68978224,15.68978224,14.40373452,15.4325727,15.4325727,14.40373452,14.23226149,12.94621376,11.66016604,11.66016604
2012,Balgowlah North 132_11kV,23-Mar-12,MW,10.37411831,10.37411831,9.088070587,9.088070587,10.8885374,10.8885374,10.8885374,9.602489677,9.602489677,9.602489677,9.602489677,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,9.602489677,9.602489677,10.8885374,12.17458513,13.46063285,13.46063285,14.74668058,14.74668058,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,16.0327283,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,16.0327283,16.0327283,17.31877602,17.31877602,17.31877602,17.31877602,17.31877602,16.11846482,16.11846482,14.83241709,14.83241709,14.83241709,14.91815361,14.91815361,14.91815361,13.63210588,13.63210588,12.34605816,11.06001043
2012,Balgowlah North 132_11kV,24-Mar-12,MW,11.06001043,9.773962707,9.773962707,9.773962707,11.06001043,11.06001043,11.06001043,9.773962707,9.773962707,9.773962707,8.487914982,8.487914982,8.487914982,8.487914982,8.487914982,8.487914982,8.487914982,8.487914982,7.201867258,7.201867258,7.201867258,7.201867258,7.201867258,7.201867258,7.201867258,8.487914982,8.487914982,8.487914982,9.773962707,9.773962707,11.06001043,12.34605816,12.34605816,13.63210588,13.63210588,14.91815361,14.91815361,14.91815361,16.20420133,16.20420133,16.20420133,16.20420133,16.20420133,16.20420133,16.20420133,16.20420133,16.20420133,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,13.63210588,13.63210588,13.63210588,13.63210588,13.63210588,14.91815361,14.91815361,14.91815361,14.91815361,14.91815361,16.20420133,16.20420133,16.20420133,16.20420133,16.20420133,17.31877602,16.0327283,16.0327283,16.0327283,14.74668058,14.74668058,13.46063285,13.46063285,13.46063285,13.46063285,13.11768679,13.11768679,11.83163907,11.83163907
2012,Balgowlah North 132_11kV,25-Mar-12,MW,10.54559134,10.54559134,9.259543617,9.259543617,10.8885374,10.8885374,10.8885374,10.8885374,9.602489677,9.602489677,9.602489677,9.602489677,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,8.316441953,9.602489677,9.602489677,10.8885374,12.17458513,12.17458513,13.46063285,13.46063285,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.76573313,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.76573313,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,14.74668058,16.0327283,16.0327283,17.31877602,17.31877602,17.31877602,17.31877602,17.31877602,17.31877602,18.43335072,18.43335072,17.31877602,16.0327283,16.0327283,14.66094406,13.37489634,14.40373452,13.28915982,13.28915982,12.0031121,12.02216466,10.80280089,10.80280089
2012,Balgowlah North 132_11kV,26-Mar-12,MW,9.516753162,9.516753162,9.516753162,9.516753162,10.63132786,10.63132786,10.63132786,10.63132786,9.345280132,9.345280132,9.345280132,9.345280132,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,9.345280132,10.63132786,10.63132786,13.20342331,13.20342331,14.40373452,14.40373452,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,14.40373452,14.40373452,14.40373452,14.40373452,14.40373452,14.40373452,14.40373452,14.40373452,14.40373452,14.40373452,14.40373452,14.40373452,14.40373452,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,15.68978224,16.97582996,16.97582996,18.26187769,18.26187769,18.26187769,18.26187769,18.26187769,18.26187769,19.4621889,18.09040466,18.09040466,16.80435694,15.51830921,15.51830921,14.23226149,15.34683618,15.34683618,14.14652497,13.88931543,12.6032677,11.31721998,11.31721998
2012,Balgowlah North 132_11kV,27-Mar-12,MW,10.03117225,10.03117225,8.745124527,8.745124527,10.63132786,10.63132786,10.63132786,10.63132786,9.345280132,9.345280132,9.345280132,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,8.059232408,9.345280132,10.63132786,11.91737558,13.20342331,13.20342331,13.20342331,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,14.48947103,15.51830921,15.51830921,15.51830921,15.51830921,16.80435694,16.80435694,18.09040466,18.09040466,18.09040466,18.09040466,18.09040466,18.10945722,19.11924284,18.17614117,16.89009345,16.89009345,15.60404573,15.60404573,14.317998,15.26109967,15.26109967,13.97505194,13.97505194,12.86047725,11.57442952,11.57442952
2012,Balgowlah North 132_11kV,28-Mar-12,MW,10.2883818,9.002334072,9.002334072,9.002334072,10.80280089,10.80280089,10.80280089,9.516753162,9.516753162,9.516753162,9.516753162,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,8.230705438,9.516753162,10.80280089,10.80280089,12.17458513,13.46063285,14.83241709,14.83241709,14.83241709,16.11846482,16.11846482,16.11846482,16.11846482,16.11846482,16.11846482,16.11846482,16.11846482,16.11846482,16.11846482,16.11846482,16.13751737,16.11846482,16.11846482,16.11846482,16.11846482,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,14.83241709,16.11846482,16.11846482,16.11846482,16.11846482,16.11846482,16.11846482,17.40451254,18.69056026,18.69056026,18.69056026,18.69056026,18.69056026,19.4621889,18.17614117,18.17614117,16.90914601,16.89009345,15.60404573,14.317998,15.51830921,15.51830921,14.23226149,13.97505194,12.68900422,11.40295649,11.40295649
2012,Balgowlah North 132_11kV,29-Mar-12,MW,10.11690877,10.11690877,8.830861042,8.830861042,10.71706437,10.71706437,10.71706437,10.71706437,9.431016647,9.431016647,9.431016647,8.144968923,8.144968923,8.144968923,8.144968923,8.144968923,8.144968923,8.144968923,8.144968923,8.144968923,8.144968923,8.144968923,8.144968923,8.144968923,9.431016647,10.71706437,10.71706437,13.28915982,14.317998,14.317998,14.317998,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,15.60404573,14.7371543,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,14.66094406,15.94699179,15.94699179,15.94699179,17.23303951,17.23303951,18.51908723,18.51908723,18.51908723,18.53813979,18.51908723,18.51908723,18.51908723,17.19017125,17.19017125,17.19017125,17.19017125,15.86125527,15.86125527,14.57520755,15.60404573,15.60404573,14.40373452,14.23226149,12.94621376,11.66016604,11.66016604
2012,Balgowlah North 132_11kV,30-Mar-12,MW,544.5,544.5,477,477,544.5,544.5,544.5,544.5,477,477,477,477,409.5,409.5,409.5,409.5,409.5,409.5,409.5,409.5,409.5,409.5,409.5,459,459,526.5,594,661.5,729,729,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,796.5,859.5,859.5,859.5,927,927,927,927,927,927,927,873,873,805.5,805.5,738,792,792,792,724.5,724.5,657,589.5
2012,Balgowlah North 132_11kV,31-Mar-12,MW,589.5,522,522,522,580.5,580.5,580.5,580.5,513,513,445.5,445.5,445.5,446.5,445.5,445.5,445.5,445.5,445.5,445.5,445.5,445.5,445.5,445.5,446.5,445.5,445.5,513,513,580.5,580.5,648,715.5,715.5,783,784,783,783,850.5,850.5,850.5,850.5,850.5,850.5,850.5,850.5,850.5,850.5,850.5,850.5,850.5,850.5,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,850.5,850.5,850.5,850.5,850.5,850.5,900,832.5,832.5,765,765,765,697.5,751.5,751.5,684,684,684,625.5,625.5
2012,Balgowlah North 132_11kV,1-Apr-12,MW,10.00885,9.61449,9.48121,9.63106,11.34363,10.95733,10.45795,9.56667,9.56667,8.02063,7.77819,7.77819,7.53542,7.48011,7.48011,7.48011,7.48011,7.48011,7.48011,7.48011,7.78348,7.80631,8.009,8.10439,8.59629,9.40548,9.98203,10.73081,11.16445,11.82288,12.62584,13.27803,13.93494,14.40205,14.60027,14.80012,14.97142,14.92647,15.19306,15.23018,15.12634,14.88148,14.76151,14.6106,14.57778,14.613,14.54563,14.6004,14.65893,14.49931,14.36772,14.32469,14.22266,14.14076,14.25881,14.3856,14.30323,14.03786,14.08517,14.00974,14.00974,14.28305,14.64013,14.93079,15.38487,15.64649,15.95101,16.834,17.24349,17.93375,18.80954,19.50684,19.58105,19.7396,19.61634,19.25377,18.49462,17.80782,17.31709,16.89361,16.80442,16.7255,17.2381,16.0485,15.14897,14.08345,13.83105,12.74149,12.79355,12.69123,11.4704,10.98862,11.08476,10.15678,10.0241,9.55573
2012,Balgowlah North 132_11kV,2-Apr-12,MW,9.47132,8.94839,8.63306,8.92436,10.4939,10.02288,9.5491,9.09384,8.61037,8.35748,8.00848,7.76132,7.75479,7.45199,7.45199,7.45199,7.45199,7.47224,7.48938,7.49264,7.82871,8.26906,8.60621,9.39959,10.85386,12.25406,13.61348,14.48907,14.47749,14.86218,15.25386,15.59962,15.56338,15.64074,15.64074,15.46137,15.34829,15.34829,15.23525,15.33704,15.33704,15.27744,15.06359,15.05021,15.05021,14.96434,14.85918,15.06145,15.06145,15.09284,14.98283,14.92772,15.03333,14.81821,14.82521,15.05583,15.02658,14.85542,14.78917,14.7387,14.78587,14.78587,14.92561,15.03322,15.08069,15.28192,15.60775,15.9226,16.07915,16.39273,16.93872,17.73068,19.43984,20.41811,20.52148,20.35377,19.95185,19.51141,18.9326,18.4644,18.13289,18.0891,18.70289,17.34511,16.69452,15.62497,15.20151,14.2379,14.44308,14.51681,13.49596,12.5288,12.29831,11.10897,10.86358,10.159
2012,Balgowlah North 132_11kV,3-Apr-12,MW,9.75399,9.23711,8.83945,8.89834,10.32593,9.94648,9.51329,9.0227,8.57166,8.25043,7.93754,7.87942,7.59022,7.58697,7.58697,7.58697,7.58697,7.58697,7.58697,7.69991,8.06917,8.24802,8.7058,9.3517,10.72701,12.01243,13.33991,14.10742,14.0264,14.73744,15.03948,15.18719,14.95424,15.22455,14.9308,14.81044,14.96584,14.84336,14.7919,14.98515,14.84252,14.80563,14.66651,14.93834,14.75775,14.71143,15.10282,14.98419,14.92449,14.87105,14.97222,14.99989,14.96313,14.91649,14.82524,14.95103,15.13457,15.13457,15.2088,15.09321,15.09798,14.80274,14.80274,14.80274,14.9469,15.13457,15.23145,15.3429,15.57378,15.95498,16.44556,17.73443,19.07005,19.99853,20.11988,20.12467,19.95471,19.5067,19.06351,18.58259,18.2294,18.15794,18.66071,17.47497,16.58185,15.91726,15.22409,14.45447,14.81708,14.7893,13.8143,12.93154,12.70511,11.49827,11.12788,10.417
2012,Balgowlah North 132_11kV,4-Apr-12,MW,9.98923,9.35121,9.0017,9.33551,10.7568,10.29978,9.75383,9.19994,8.78082,8.32161,8.12689,8.05677,7.81756,7.81756,7.64635,7.80366,7.70688,7.66177,7.57572,7.77543,8.09382,8.32186,8.77992,9.49124,10.77571,12.06598,13.31819,14.2926,14.34719,14.97903,15.22455,15.54967,15.59427,15.78328,15.76868,15.61571,15.80244,15.83687,15.70261,16.00631,15.80422,15.38565,15.35953,15.35953,15.57816,15.35953,15.54474,15.47938,15.77632,15.63512,15.63512,15.63512,15.57618,15.56512,15.36651,15.35525,15.49969,15.64636,15.60722,15.7799,15.45723,15.48275,15.2808,15.31433,15.49225,15.6004,15.8882,15.8882,15.8882,16.06598,16.6408,17.58954,19.03881,19.80632,20.11756,19.8661,19.36555,19.03446,18.59033,18.31783,18.19891,18.25927,18.7644,17.60605,16.78812,15.93263,15.56799,14.74453,15.04806,15.11973,14.25719,13.23863,12.98372,11.75872,11.41141,10.83037
2012,Balgowlah North 132_11kV,5-Apr-12,MW,10.30433,9.74424,9.24359,9.32718,10.75899,10.39853,9.7432,9.17454,8.82563,8.56032,8.10114,8.02003,7.99371,7.72757,7.72757,7.72757,7.80589,7.99468,7.75885,8.0369,8.12359,8.32373,8.73993,9.57485,10.47628,11.61257,12.80424,14.00223,14.1957,14.83006,15.12267,15.19081,15.23805,15.46041,15.40273,15.51139,15.71129,15.53248,15.57613,15.82634,15.62389,15.74146,15.84883,15.73484,15.61694,15.562,15.562,15.69768,15.47955,15.56763,15.39353,15.57888,15.39594,15.29204,15.14012,15.26392,15.26392,15.26392,15.31582,15.37005,15.21908,15.16831,15.16831,15.38538,15.51743,15.35322,15.48144,15.56768,15.31537,15.557,16.38006,17.32503,18.67958,19.33833,19.67494,19.42961,18.94188,18.41994,18.20031,17.84501,17.82664,17.67029,18.06495,16.8947,15.91655,15.19771,15.04296,14.16721,14.37651,14.91424,14.10893,13.15642,13.05617,11.7854,11.38979,10.80128
2012,Balgowlah North 132_11kV,6-Apr-12,MW,10.3942,9.70968,9.19432,9.20698,10.669,10.3183,9.6119,9.17616,8.63275,8.44466,8.25464,7.97503,7.9677,7.6882,7.6882,7.6882,7.6882,7.6882,7.6882,7.6882,7.6882,7.6882,7.87687,8.16333,8.49605,8.78707,9.217,9.7308,10.07846,10.57817,11.31378,11.85899,12.27026,13.02739,13.44236,13.44733,13.61695,13.98422,13.99515,14.0459,13.87056,13.52044,13.52044,13.50572,13.50323,13.41087,13.17318,13.05421,13.10892,13.23361,13.15484,13.1349,12.69803,12.77667,12.97913,12.98615,12.89906,12.69369,12.69369,12.69369,12.6372,12.71056,12.71056,12.71056,12.71056,12.7453,12.99739,13.17715,13.1094,13.46859,14.28325,15.56685,16.56419,16.8775,16.96149,16.64521,16.25955,15.71136,15.4416,15.07538,14.89101,15.0186,15.66369,14.4198,13.91692,13.3912,13.22523,12.59878,13.19328,13.62006,12.74388,12.10848,12.19008,11.13562,10.97799,10.49702
2012,Balgowlah North 132_11kV,7-Apr-12,MW,10.05264,9.38753,9.02722,9.0841,10.50815,10.17393,9.55754,8.92709,8.57559,8.48121,8.05605,7.86255,7.84534,7.57572,7.57572,7.57572,7.57572,7.4647,7.41671,7.55885,7.67212,7.65291,7.85693,8.10439,8.34858,8.80525,9.19197,9.67291,10.06569,10.933,11.77152,12.48094,13.20724,14.04376,14.26886,14.43554,14.59064,14.84279,14.99125,15.16831,15.16831,14.90578,14.71424,14.62693,14.6811,14.84444,14.44275,14.2347,14.2347,14.2347,14.2347,14.2347,14.2347,14.2347,13.95425,14.01171,14.12405,13.98162,13.98162,13.93508,13.73872,13.62277,13.48354,13.55446,13.64927,13.70828,13.6078,14.10945,14.26971,14.64469,15.34262,16.21167,16.41367,16.67558,16.67558,16.28649,15.81722,15.50576,15.16188,14.80642,14.70292,14.72009,15.19062,14.29025,13.84683,13.06813,12.91866,12.52842,12.90235,12.80915,11.85961,11.19285,11.33679,10.51571,10.63437,10.11405
